🐦️｜自用多多,#genre#

大话西游之娶亲,https://vip.lz-cdn2.com/20220323/295_5da1424a/index.m3u8

大话西游之娶亲,https://jisu-xhzy.com/videos/202206/13/62a682b1a3799d319a021652/fbc119/index.m3u8

大话西游之娶亲,https://hnzy.bfvvs.com/play/DbDR3qel/index.m3u8

大话西游之娶亲,https://hnzy.bfvvs.com/play/Rb48MnbB/index.m3u8

九品芝麻官,https://alimov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTIyMTJfNDAzMDAxOTlfNjM2NjgxODA5MTBfMF8z_b_B6a0bcfcdbdaac183fa7dcbcd3e11bcaf.mp4

九品芝麻官,https://jisu-xhzy.com/videos/202206/08/62a0fce94d69de3ed84a601e/e6460d/index.m3u8

九品芝麻官,https://jisu-xhzy.com/videos/202206/22/62b2f9bccc0dd930eda1e9bc/d1820f/index.m3u8

九品芝麻官,https://ukzy.ukubf4.com/20220407/CQI7owSE/index.m3u8

破坏之王,https://v4.cdtlas.com/20220517/bKU3OCbP/index.m3u8

破坏之王,https://jisu-xhzy.com/videos/202206/09/62a15fc1aa30e13ea172a27b/g0acc4/index.m3u8

百变星君,https://jisu-xhzy.com/videos/202206/09/62a14c26b11cac3eba3b01ba/f9g6e3/index.m3u8

百变星君,https://hnzy.bfvvs.com/play/Pdy7yEaQ/index.m3u8

百变星君,https://hnzy.bfvvs.com/play/yb8WDgav/index.m3u8

武状元苏乞儿,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/2244/8d14b20a-3ef9-4b71-aae7-b4548b9a5a06/SD/playlist.m3u8

武状元苏乞儿,https://hnzy.bfvvs.com/play/5eVJ0MeE/index.m3u8

武状元苏乞儿,https://v5.dious.cc/20220329/L61d2J07/index.m3u8

算死草,https://yszy.wappt.top/api/?key=XhkH5hg74GyFfE3qqr3IZ55aNKZLmImBKplCZqvR%2FSkEhQ2c0h5kf4G8k5QKoF2yXbEvMpfgLyxGAlWr3wYkA2pUyPe8k1F8FjK9GqtsQ3fNUV2qCdI70WXISMI9%2BBqh%2FGBB7iKscATQTG%2F1fvwNocrUfCkHi8DztY%2Blhww4GHc%3D.m3u8

算死草,https://m2.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/38061/8e12e114-dec1-4711-b536-aebf54251761/SD/playlist.m3u8

算死草,https://s2.fsvod1.com/20220308/4vSGG1Wr/index.m3u8

长江七号,https://yszy.wappt.top/api/?key=B4sTSI5sDc%2Bk3tBynFmy7m4o8zjbYLF6F8HKI6hyTPoVTz0L1PgFvQYElkgsRK1eNa3S6l4%2FcJW2kvTnVpVckCkfKUARAb5vTc7DoyZVj2mH0ny17Dx8P46qGc8pQTVc7R1s2YAmK0kouCHFojPZZ4x1FsoQnd20hdVV04OCV1c%3D.m3u8

长江七号,https://jisu-xhzy.com/videos/202206/13/62a6ad3a21a1ee30ec790bfe/529b76/index.m3u8

长江七号,https://hnzy.bfvvs.com/play/1aKrOKGe/index.m3u8

唐伯虎点秋香,https://v3.cdtlas.com/20211209/C4V6zooj/index.m3u8

唐伯虎点秋香,https://jisu-xhzy.com/videos/202206/08/62a100241e44603e920b1a93/c5gb9d/index.m3u8

唐伯虎点秋香,https://ukzy.ukubf4.com/20220407/wnsgZzX9/index.m3u8

唐伯虎点秋香,https://v3.dious.cc/20220419/fgAtfUew/index.m3u8

逃学威龙,https://cdn.zoubuting.com/20220521/wR5EhxN3/index.m3u8

逃学威龙,https://jisu-xhzy.com/videos/202206/08/62a0ee40b11cac3eba3b0087/79c9e4/index.m3u8

逃学威龙,https://hnzy.bfvvs.com/play/YerYOWdO/index.m3u8

逃学威龙2,https://alimov2.a.kwimgs.com/upic/2021/12/28/16/BMjAyMTEyMjgxNjUxMzhfNDAzMDAxOTlfNjM2ODQ1ODYxNzhfMF8z_b_Ba5bdfedb34d432e906dbc401975d5387.mp4

逃学威龙2,https://jisu-xhzy.com/videos/202206/08/62a0ddfae5d9473e8bdf2371/b32b28/index.m3u8
逃学威龙2,https://hnzy.bfvvs.com/play/Rb49MkdB/index.m3u8

逃学威龙2,https://hnzy.bfvvs.com/play/PdymLgdQ/index.m3u8

逃学威龙3,https://cdn.zoubuting.com/20220521/fFsI8h3E/index.m3u8

逃学威龙3,https://jisu-xhzy.com/videos/202206/13/62a69fb777ee5b316ca15e31/4d4573/index.m3u8

逃学威龙3,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/3285/56078636-b0e7-491b-a09f-b1ee12ea2194/SD/playlist.m3u8

逃学威龙3,https://hnzy.bfvvs.com/play/5eVZ7zeE/index.m3u8

新精武门,https://v3.cdtlas.com/20220630/6q4VBXvv/index.m3u8

新精武门,https://yszy.wappt.top/api/?key=IHAK2Nxa4I314Rg6goV1sL8HdPpQlYwaYWxK23nntRm3%2BKcjmjKGMzcxitkFijqarE71Ci7e6LZUJUN%2FNyvMrNgBKQ2I96PjB7s8i5WK6ihXCr6y%2BOt0B5A0brKNYGlnlw2ezMrDvSiXPb5WK4EWT2KBVAFSkwTD%2Fl%2FG8mO%2FLVE%3D.m3u8

新精武门,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/16473/15ac76da-4ce8-4b20-b4af-e67d1cf1347e/SD/playlist.m3u8

食神,https://cdn.zoubuting.com/20220522/06EtJbxn/index.m3u8

食神,https://ukzy.ukubf4.com/20220407/dtaM5NLB/index.m3u8

食神,https://hnzy.bfvvs.com/play/5eVNkveE/index.m3u8

鹿鼎记,https://cdn.dalv666.top/a3u8/89b7b344969f211a05c4ef9ff0d50e9c.m3u8

鹿鼎记,https://v3.dious.cc/20220329/ELzhdaDW/index.m3u8

鹿鼎记,https://hnzy.bfvvs.com/play/PdyrY6eQ/index.m3u8

鹿鼎记2之神龙教,https://cdn.zoubuting.com/20220521/NMUgIjm3/index.m3u8

鹿鼎记2之神龙教,https://hnzy.bfvvs.com/play/1aKvlxeQ/index.m3u8

鹿鼎记2之神龙教,https://ukzy.ukubf4.com/20220404/gfSdtuvX/index.m3u8

整蛊专家,https://jisu-xhzy.com/videos/202208/27/6309e008d08a1e594295c96f/f51a5c/index.m3u8

整蛊专家,https://s1.zoubuting.com/20220620/OFOUdTSD/index.m3u8

整蛊专家,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/1847/b2bc47a1-e46e-4a23-ae26-76e7bbd40b5b/SD/playlist.m3u8

咖喱辣椒,https://jisu-xhzy.com/videos/202209/02/6311e705e3a1ea59d41aa0c8/566722/index.m3u8

咖喱辣椒,https://yszy.wappt.top/api/?key=gCZ%2F69Eir5zbnHzzwN4bMUCW9zDwpcZy3o9KucCAejKjMBCFJusV1QJdchu5xdywcIFtSdLvPYCYbKVSWIZhTLy11QfkfaK%2Fps0GgpT0%2FRE9TK4sIOdTy6U2MazrjfPkxJpei79hvc7kIxAMsAbnkgu8MGe4kkKfG3pP4hiBdLQ%3D.m3u8

咖喱辣椒,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/9767/e8238b7f-0d26-45a4-bb4b-6c7399037a25/SD/playlist.m3u8

咖喱辣椒,https://ukzy.ukubf4.com/20220407/2mftU655/index.m3u8

非洲和尚,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/16481/80364472-9749-4ff7-ad0a-dbffc5232a5b/SD/playlist.m3u8

非洲和尚,https://cache50.cdanan.xyz/jianghu/vipqiyi/6859ee72886fc0f410d8a70d46937f3b.m3u8

最佳女婿,https://jisu-xhzy.com/videos/202206/13/62a6c7235fceb13111e048b6/dge319/index.m3u8

最佳女婿,https://yszy.wappt.top/api/?key=WRsYeTUzC3JUrkbUzSrJvYm7Yf1I70qFEhdQwS49OhmVXoY0HBCkqOXu7wZHt4dLRO2Z3cGw81%2FfZjUdN%2FMLK7qSOyP5SGZRM6mkB9cb%2FzZU4HgUo5kXdkXn0hdgSmSPGT9jU92AI4bULMyJLHCxKxJEKKV1znSdrVBNRKakvUo%3D.m3u8

无敌幸运星,https://yszy.wappt.top/api/?key=Xf7bAsf%2BAz4mzEDE9ZJA2a8RRc9hUDJvDCXUqNuRHgkYlbGIsHPYx1U3C6pWg%2B9VqRteO8E3ZKbKkYv2Nu3FgHTKClMndde2P6gmKp6jCTjiZ4%2BFe3FRDZFyr9tG2IgAz0pDbdYN4wduE99UpbtnQhb7pmqdaZxJiMCB3LO28mA%3D.m3u8

无敌幸运星,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/19407/dceb866e-7d87-4243-93a4-e12e3823371e/SD/playlist.m3u8

千王之王,https://jisu-xhzy.com/videos/202206/13/62a6cabbc2564232bfbd759c/ad2752/index.m3u8

千王之王,https://yszy.wappt.top/api/?key=Mgmclla6iiFupNMDqUvvKMrKmoax2nVbCAhSsj1DWjvKkqbQFzfnIBGyffILmiDxZjcHrqDDuHRX6ePHTzNPqSBxm00enCyrhwGRDM1mxgJYQ7iN9rZPSSep1yuY%2BWuhj0MmmWjCDaVHWM6ZzHEfWoanIWLZyTzl6MeUr9TkkAI%3D.m3u8

千王之王,https://hnzy.bfvvs.com/play/DbDvWnel/index.m3u8

千王之王,https://ukzy.ukubf4.com/20220331/8qlDdjip/index.m3u8

龙在天涯,https://yszy.wappt.top/api/?key=NETSo7xjJIBL4ZwtP%2FgN4rn%2B0LrTXYXF7jRgSS%2BS%2BtckKikbE8fqApgWOGkM3fNqi3NGpfstbSM1bOScw2TizNc1caq5g37i2WVyaZ9YAwe18RKQ%2FxOI3W5EZI0maKFHH64IStHk25BHIDOOtBhabAwNBs7qkgkox7Sj9NDrreQ%3D.m3u8

家有喜事,https://yszy.wappt.top/api/?key=LC64u6eKrB5hK9vZso1JPCJKnll1ybyfMoD9bVNEQVGCmiDdDqycwSyKKzx%2FbuZclc3S53PIcz2rogZj2nesin%2Bwl0COTtZkLzF8aTMuBzK1vBL01VhAoFju8uPnnsurH0tuHoAob%2ByyGeosZlSnC4aKC8cgSe50EHJXpBXkIRM%3D.m3u8
97
家有喜事,https://ukzy.ukubf4.com/20220407/Ue4rNnif/index.m3u8
97
家有喜事,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/16317/4afd8867-89b8-438b-834a-78d65b2d86c0/SD/playlist.m3u8

大内密探零零发,https://jisu-xhzy.com/videos/202206/12/62a57830f3a35f3684ff8e35/63f1cd/index.m3u8

大内密探零零发,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/10192/144a8934-7c85-432d-a825-35e34fb9f758/SD/playlist.m3u8

喜剧之王,https://s4.fsvod1.com/20220313/hVJIOKyR/index.m3u8

风雨同路,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/09e075a8-2f53-49d9-bb94-aae2cd0e1c73/20281/5001d6be-090b-487b-8fb7-e7fbd9f7cb17/SD/playlist.m3u8

风雨同路,https://s2.fsvod1.com/20220330/cNGUfzSe/index.m3u8

风雨同路,https://ukzy.ukubf4.com/20220408/cy7KQ4it/index.m3u8

风雨同路,https://v3.dious.cc/20220402/GquysVv9/index.m3u8

雌雄双辣,https://hnzy.bfvvs.com/play/QeZVR6ep/index.m3u8

审死官,https://aliyun.xr.dddz.me/Cache/d1b5b62890ff895d56b037c21c0d209c.m3u8

审死官,https://v3.dious.cc/20220329/j1ZuOAEs/index.m3u8

审死官,https://ukzy.ukubf4.com/20220407/OxgWrcNR/index.m3u8

望夫成龙,https://hnzy.bfvvs.com/play/YaOEOQdx/index.m3u8

望夫成龙,https://hnzy.bfvvs.com/play/QeZw58ap/index.m3u8

望夫成龙,https://ukzy.ukubf4.com/20220407/jEakalqL/index.m3u8

龙在天涯,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/09e075a8-2f53-49d9-bb94-aae2cd0e1c73/15312/7a8a0224-861f-4561-ad87-4e7d3b47eb71/SD/playlist.m3u8

济公,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/9015/e42ee6d2-eafd-46cb-9b3d-9364fe2cd79a/SD/playlist.m3u8

济公,https://hnzy.bfvvs.com/play/DbDZxyel/index.m3u8

行运一条龙,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/28041/61f521dd-b145-47f4-aeab-c0a249d0e705/SD/playlist.m3u8

霹雳先锋,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/19758/a540c005-6871-4279-b655-faaf1fef4161/SD/playlist.m3u8

霹雳先锋,https://ukzy.ukubf4.com/20220408/RUBcjzKq/index.m3u8

龙的传人,https://cache50.cdanan.xyz/jianghu/vipqiyi/4f2338cd668d2fc172a3c62cde0bfb15.m3u8

龙凤茶楼,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/15528/578ffbb7-52ba-4d5b-8259-a980d2c2b9d8/SD/playlist.m3u8

师兄撞鬼,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/351/89c44330-a837-4c2c-9d02-e3760822a9f9/SD/playlist.m3u8

师兄撞鬼,https://ukzy.ukubf4.com/20220407/VEDHd72z/index.m3u8

师兄撞鬼,https://v3.dious.cc/20220329/VxLeWBv1/index.m3u8



🎞️｜️影视轮播,#genre#
金马影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
CHC高清电影,http://118.24.227.124/tv.live.cbnbn.cn/__cl/cg:live/__c/chcgqdyHD/__op/default/__f/index.m3u8
CHC动作电影,http://118.24.227.124/tv.live.cbnbn.cn/__cl/cg:live/__c/chcdzdyHD/__op/default/__f/index.m3u8
CHC家庭影院,http://118.24.227.124/tv.live.cbnbn.cn/__cl/cg:live/__c/chcjtyyHD/__op/default/__f/index.m3u8
CHC动作电影,http://125.40.191.58:9901/tsfile/live/1002_1.m3u8
CHC家庭影院,http://125.40.191.58:9901/tsfile/live/1001_1.m3u8
CHC高清电影,http://gxfrg007.8800.org:8282/tsfile/live/1097_1.m3u8
1905电影,http://111.177.34.81/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://111.177.34.80/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://111.177.34.74/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://111.177.34.73/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://111.177.34.68/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://111.177.34.67/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://111.177.34.69/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://111.177.34.66/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://115.231.128.16/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://115.231.128.80/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://115.231.128.81/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://115.231.128.73/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://120.220.38.30/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://120.220.38.26/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://120.220.38.28/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://120.220.38.16/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://120.220.38.29/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://120.220.38.27/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://124.132.156.25/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://120.226.188.224:80/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://120.226.188.135:80/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://120.226.188.136:80/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
喜剧电影,http://hpull.kktv8.com/livekktv/99592190/playlist.m3u8
士兵突击,http://tx.flv.huya.com/src/1394575555-1394575555-5989656400526049280-2789274566-10057-A-0-1.flv?wsSecret=c35ee2ffbce3046c8e49f60139979208&wsTime=61c072a8&uid=581998485&seqid=1640520616000.0&t=103&uuid=3032381390&ver=1&ctype=tars_mobile&sv=2110211124&ratio=2000
地下交通站,http://tx.flv.huya.com/src/1250011-1250011-5368756364640256-2789274572-10057-A-0-1.flv?wsSecret=e0e885fb33da8bcaef2f7098bb5ff23f&wsTime=61c072a4&uid=581998485&seqid=1640520620000.0&t=103&uuid=3036094092&ver=1&ctype=tars_mobile&sv=2110211124&ratio=2000
康熙微服私访记,http://tx.flv.huya.com/src/1250011-1250011-5368756364640256-2789274536-10057-A-0-1.flv?wsSecret=ea31e98767cb86af25e5a8195a41226c&wsTime=61c07294&uid=581998485&seqid=1640520618000.0&t=103&uuid=3033579190&ver=1&ctype=tars_mobile&sv=2110211124&ratio=2000
成龙,http://aldirect.corp-hls.huya.com/src/1394565191-1394565191-5989611887484993536-2789253838-10057-A-0-1.m3u8?wsiphost=ipdbme

金庸,http://aldirect.corp-hls.huya.com/src/1394575551-1394575551-5989656383346180096-2789274558-10057-A-0-1.m3u8?wsiphost=ipdbme

成龙,http://106.53.212.251/daili/yy.php?id=1354888751

刘德华,http://aldirect.corp-hls.huya.com/src/1394575547-1394575547-5989656366166310912-2789274550-10057-A-0-1.m3u8?wsiphost=ipdbme

甄子丹,http://aldirect.corp-hls.huya.com/src/1423787820-1423787820-6115122123343134720-2847699096-10057-A-0-1.m3u8?wsiphost=ipdbme

黄渤,http://aldirect.corp-hls.huya.com/src/1449584124-1449584124-6225916405380808704-2847687586-10057-A-0-1.m3u8?wsiphost=ipdbme

吴孟达,http://aldirect.corp-hls.huya.com/src/1388457235-1388457235-5963378416219586560-2777037926-10057-A-0-1.m3u8?wsiphost=ipdbme

周润发,http://aldirect.corp-hls.huya.com/src/1394565192-1394565192-5989611891779960832-2789253840-10057-A-0-1.m3u8?wsiphost=ipdbme

李连杰1,http://aldirect.corp-hls.huya.com/src/1524439855-1524439855-6547419321943982080-3049003166-10057-A-0-1.m3u8?wsiphost=ipdbme

周润发,http://aldirect.corp-hls.huya.com/src/1448686695-1448686695-6222061977175326720-2847687574-10057-A-0-1.m3u8?wsiphost=ipdbme

许氏三杰系列,http://aldirect.corp-hls.huya.com/src/1524434070-1524434070-6547394475558174720-3048991596-10057-A-0-1.m3u8?wsiphost=ipdbme

林青霞,http://aldirect.corp-hls.huya.com/src/1423782080-1423782080-6115097470230855680-2847687616-10057-A-0-1.m3u8?wsiphost=ipdbme

沈腾,http://aldirect.corp-hls.huya.com/src/1524418085-1524418085-6547325820505948160-3048959626-10057-A-0-1.m3u8?wsiphost=ipdbme

黄渤合集·影帝秀-yoo,http://aldirect.corp-hls.huya.com/src/1448737849-1448737849-6222281681932386304-2847687520-10057-A-0-1.m3u8?wsiphost=ipdbme

李连杰,http://aldirect.corp-hls.huya.com/src/1394565196-1394565196-5989611908959830016-2789253848-10057-A-0-1.m3u8?wsiphost=ipdbme

洪金宝,http://aldirect.corp-hls.huya.com/src/73821423-73821423-317060597529182208-2710090468-10057-A-0-1.m3u8?wsiphost=ipdbme

郭富城,http://aldirect.corp-hls.huya.com/src/1449698962-1449698962-6226409630835146752-2789274564-10057-A-0-1.m3u8?wsiphost=ipdbme

葛优电影,http://aldirect.corp-hls.huya.com/src/1420969427-1420969427-6103017217580859392-2847687524-10057-A-0-1.m3u8?wsiphost=ipdbme

漫威宇宙电影,http://aldirect.corp-hls.huya.com/src/1448738325-1448738325-6222283726336819200-3048991600-10057-A-0-1.m3u8?wsiphost=ipdbme

经典港整风整蛊电影,http://epg.112114.xyz/huya/11602058

死神来了系列,http://aldirect.corp-hls.huya.com/src/1423782074-1423782074-6115097444461051904-2847687604-10057-A-0-1.m3u8?wsiphost=ipdbme

搞笑鬼片系列,http://aldirect.corp-hls.huya.com/src/1524418070-1524418070-6547325756081438720-3048959596-10057-A-0-1.m3u8?wsiphost=ipdbme

中国功夫系列,http://aldirect.corp-hls.huya.com/src/1448738174-1448738174-6222283077796757504-2847699112-10057-A-0-1.m3u8?wsiphost=ipdbme

香港黑帮系列,http://aldirect.corp-hls.huya.com/src/1394575541-1394575541-5989656340396507136-2789274538-10057-A-0-1.m3u8?wsiphost=ipdbme

三国演义,http://aldirect.corp-hls.huya.com/src/1524439845-1524439845-6547419278994309120-3049003146-10057-A-0-1.m3u8?wsiphost=ipdbme

征服,http://aldirect.corp-hls.huya.com/src/1449539468-1449539468-6225724609321238528-3048959632-10057-A-0-1.m3u8?wsiphost=ipdbme

1905电影网,http://aldirect.corp-hls.huya.com/src/1199513205060-1199513205060-5228390287876816896-2399026533576-10057-A-0-1.m3u8?wsiphost=ipdbme

周星星粤语经典版,http://aldirect.corp-hls.huya.com/src/1250011-1250011-5368756364640256-2777036638-10057-A-0-1.m3u8?wsiphost=ipdbme

西游记,http://aldirect.corp-hls.huya.com/src/1250011-1250011-5368756364640256-2789253862-10057-A-0-1.m3u8?wsiphost=ipdbme

陈小春版韦小宝,http://aldirect.corp-hls.huya.com/src/1448738224-1448738224-6222283292545122304-2789253866-10057-A-0-1.m3u8?wsiphost=ipdbme

经典赛车系列,http://aldirect.corp-hls.huya.com/src/1354978385-1354978385-5819587850361896960-2710080226-10057-A-0-1.m3u8?wsiphost=ipdbme

炊事班的故事,http://aldirect.corp-hls.huya.com/src/1524418108-1524418108-6547325919290195968-3048959672-10057-A-0-1.m3u8?wsiphost=ipdbme

笑傲江湖,http://epg.112114.xyz/huya/11352937

好先生,http://aldirect.corp-hls.huya.com/src/1449584504-1449584504-6225918037468381184-3049003172-10057-A-0-1.m3u8?wsiphost=ipdbme

许冠英合集,http://aldirect.corp-hls.huya.com/src/1524418094-1524418094-6547325859160653824-3048959644-10057-A-0-1.m3u8?wsiphost=ipdbme

最佳拍档开心鬼系列,http://aldirect.corp-hls.huya.com/src/1394575546-1394575546-5989656361871343616-2789274548-10057-A-0-1.m3u8?wsiphost=ipdbme

古墓系列,http://aldirect.corp-hls.huya.com/src/1423782085-1423782085-6115097491705692160-2847687626-10057-A-0-1.m3u8?wsiphost=ipdbme

葛二蛋成长之路,http://aldirect.corp-hls.huya.com/src/1524439832-1524439832-6547419223159734272-3049003120-10057-A-0-1.m3u8?wsiphost=ipdbme

恐怖电影2,http://epg.112114.xyz/douyu/310926

丧尸鬼片恐怖惊悚,http://epg.112114.xyz/douyu/96577

许冠英,http://epg.112114.xyz/huya/11601972

功夫片,http://epg.112114.xyz/huya/11352941

经典片,http://epg.112114.xyz/huya/11279251
周星驰,https://epg.112114.xyz/huya/11342412
林正英,https://epg.112114.xyz/huya/11342421
港台电影,https://epg.112114.xyz/huya/880261
欧美娱乐,https://epg.112114.xyz/huya/21059574
铁齿铜牙纪晓岚,https://epg.112114.xyz/huya/11342396
沈腾,https://epg.112114.xyz/huya/11601968
科幻五分钟,https://epg.112114.xyz/huya/15152155
新三国,https://epg.112114.xyz/huya/11352944
金庸,https://epg.112114.xyz/huya/11602082
徐克,https://epg.112114.xyz/huya/11352909
极限挑战,https://epg.112114.xyz/huya/11352914
庆余年,https://epg.112114.xyz/huya/11352960
陈翔六点半,https://epg.112114.xyz/huya/11274154
成龙,https://epg.112114.xyz/huya/11342386
地下交通站,https://epg.112114.xyz/huya/11342433
爱情公寓,https://epg.112114.xyz/huya/11336726
电影,https://epg.112114.xyz/huya/618917
倚天屠龙记,https://epg.112114.xyz/huya/11342403
龙珠,https://epg.112114.xyz/huya/18632116
让子弹飞,https://epg.112114.xyz/huya/11259843
甄子丹,https://epg.112114.xyz/huya/11352935
家有儿女,https://epg.112114.xyz/huya/11352872
路飞,https://epg.112114.xyz/huya/16913382
雍正王朝,https://epg.112114.xyz/huya/11342439
神探狄仁杰,https://epg.112114.xyz/huya/11352958
恐怖电影找力哥,https://epg.112114.xyz/huya/23419131
秀cai遇着兵,https://epg.112114.xyz/huya/11352871
新水浒,https://epg.112114.xyz/huya/11342384
士兵突击,https://epg.112114.xyz/huya/11342430
龙门镖局,https://epg.112114.xyz/huya/11352874
刘德华,https://epg.112114.xyz/huya/11342424
网球王子,https://epg.112114.xyz/huya/11352882
康熙王朝,https://epg.112114.xyz/huya/11352940
康熙微服私访,https://epg.112114.xyz/huya/11342418
三国演义,https://epg.112114.xyz/huya/11602081
止戈电影,https://epg.112114.xyz/huya/19863777
李连杰,https://epg.112114.xyz/huya/11342390
欧美电影,https://epg.112114.xyz/huya/11352880
科幻电影,https://epg.112114.xyz/huya/11602034
杰森·斯坦森,https://epg.112114.xyz/huya/21059588
父母爱情,https://epg.112114.xyz/huya/11602071
红海行动,https://epg.112114.xyz/huya/11601986
生活大爆炸,https://epg.112114.xyz/huya/11342417
五福星,https://epg.112114.xyz/huya/11282233
麻雀,https://epg.112114.xyz/huya/11352881
封神演义,https://epg.112114.xyz/huya/19524135
小品,https://epg.112114.xyz/huya/11352938
周润发,https://epg.112114.xyz/huya/11342387
搞笑的一家人,https://epg.112114.xyz/huya/11342402
经典高智商犯罪片,https://epg.112114.xyz/huya/11352962
倩女幽魂,https://epg.112114.xyz/huya/11601970
Yes小哥的美食,https://epg.112114.xyz/huya/14363949
朱雀青龙,https://epg.112114.xyz/huya/11352905
杨幂扮演王昭君出塞,https://epg.112114.xyz/huya/11352910
芈月传,https://epg.112114.xyz/huya/11352975
神貂侠侣,https://epg.112114.xyz/huya/11352964
林正英,https://epg.112114.xyz/huya/18441722
港产搞笑,https://epg.112114.xyz/huya/11601960
天龙八部,https://epg.112114.xyz/huya/11352912
小鲤鱼,https://epg.112114.xyz/huya/11601961
中华小当家,https://epg.112114.xyz/huya/11342413
